feature,length,true_h,pred_h,Udist,result_type
exon_1,6000,1.0,0.9881348588243285,0,average
exon_2,6000,1.0,1.034761143457043,6000,average
exon_3,5000,1.0,0.8814814804444022,12000,average
exon_1,6000,1.0,0.9884102672844343,0,oneIter
exon_2,6000,1.0,1.0331971700152258,6000,oneIter
exon_3,5000,1.0,0.8851350370808996,12000,oneIter
exon_1,6000,1.0,0.9890582726170143,0,oneIter
exon_2,6000,1.0,1.0341214140500592,6000,oneIter
exon_3,5000,1.0,0.8826246275989432,12000,oneIter
exon_1,6000,1.0,0.987442732259271,0,oneIter
exon_2,6000,1.0,1.0352306801540507,6000,oneIter
exon_3,5000,1.0,0.8806241556446442,12000,oneIter
exon_1,6000,1.0,0.9889757739264888,0,oneIter
exon_2,6000,1.0,1.032711320595723,6000,oneIter
exon_3,5000,1.0,0.8854619056116648,12000,oneIter
exon_1,6000,1.0,0.9881379308482521,0,oneIter
exon_2,6000,1.0,1.036294094420873,6000,oneIter
exon_3,5000,1.0,0.8782775783158115,12000,oneIter
exon_1,6000,1.0,0.9890137827711126,0,oneIter
exon_2,6000,1.0,1.0340824517489877,6000,oneIter
exon_3,5000,1.0,0.8828658946233112,12000,oneIter
exon_1,6000,1.0,0.9874007126647628,0,oneIter
exon_2,6000,1.0,1.0346734281728625,6000,oneIter
exon_3,5000,1.0,0.8815605911982124,12000,oneIter
exon_1,6000,1.0,0.9878948699136605,0,oneIter
exon_2,6000,1.0,1.0370017309927002,6000,oneIter
exon_3,5000,1.0,0.8770199721556436,12000,oneIter
exon_1,6000,1.0,0.9888552892490486,0,oneIter
exon_2,6000,1.0,1.0343313032415005,6000,oneIter
exon_3,5000,1.0,0.8821774387752673,12000,oneIter
exon_1,6000,1.0,0.9861589567092391,0,oneIter
exon_2,6000,1.0,1.035967841178445,6000,oneIter
exon_3,5000,1.0,0.8790676034396246,12000,oneIter
exon_1,6000,1.0,1.005237057645427,0,average
exon_2,9000,1.0,1.175804663878502,6000,average
exon_3,5000,1.0,2.7729025858302013e+24,15000,average
exon_1,6000,1.0,1.0051306895263483,0,oneIter
exon_2,9000,1.0,1.1729843821327344,6000,oneIter
exon_3,5000,1.0,4.164252782747848e+23,15000,oneIter
exon_1,6000,1.0,1.005661249428427,0,oneIter
exon_2,9000,1.0,1.1734474648828863,6000,oneIter
exon_3,5000,1.0,2.1794981306309552e+24,15000,oneIter
exon_1,6000,1.0,1.0029530455920428,0,oneIter
exon_2,9000,1.0,1.1922985413603733,6000,oneIter
exon_3,5000,1.0,7.85433625718411e+22,15000,oneIter
exon_1,6000,1.0,1.004675271695055,0,oneIter
exon_2,9000,1.0,1.1826833220234092,6000,oneIter
exon_3,5000,1.0,3.13542072774729e+23,15000,oneIter
exon_1,6000,1.0,1.0034088127448901,0,oneIter
exon_2,9000,1.0,1.1999767253397091,6000,oneIter
exon_3,5000,1.0,3.753221614295276e+23,15000,oneIter
exon_1,6000,1.0,1.0036496001501678,0,oneIter
exon_2,9000,1.0,1.1623163884325967,6000,oneIter
exon_3,5000,1.0,1.1863139500293426e+24,15000,oneIter
exon_1,6000,1.0,1.0100575956853421,0,oneIter
exon_2,9000,1.0,1.1471443234046017,6000,oneIter
exon_3,5000,1.0,6.590761553146055e+23,15000,oneIter
exon_1,6000,1.0,1.0077897857965354,0,oneIter
exon_2,9000,1.0,1.174920170949753,6000,oneIter
exon_3,5000,1.0,1.6200007670648298e+25,15000,oneIter
exon_1,6000,1.0,1.0052650714571825,0,oneIter
exon_2,9000,1.0,1.1590106213832454,6000,oneIter
exon_3,5000,1.0,6.014949467275111e+24,15000,oneIter
exon_1,6000,1.0,1.0037794543782792,0,oneIter
exon_2,9000,1.0,1.1932646988757085,6000,oneIter
exon_3,5000,1.0,3.053476093528193e+23,15000,oneIter
exon_1,6000,1.0,0.9135512062846731,0,average
exon_2,12000,1.0,1.0414275242139484,6000,average
exon_3,5000,1.0,inf,18000,average
exon_1,6000,1.0,0.9133572250439644,0,oneIter
exon_2,12000,1.0,1.0437015927820996,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.911809030587329,0,oneIter
exon_2,12000,1.0,1.0412675369675528,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9086635989459083,0,oneIter
exon_2,12000,1.0,1.0422752093752679,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.912386007329805,0,oneIter
exon_2,12000,1.0,1.0409600681147162,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9155352851693319,0,oneIter
exon_2,12000,1.0,1.041285811107679,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.915443686799472,0,oneIter
exon_2,12000,1.0,1.0395470191335796,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9155016613262756,0,oneIter
exon_2,12000,1.0,1.0410301064589678,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9148310569291799,0,oneIter
exon_2,12000,1.0,1.039246426239063,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9153701689341132,0,oneIter
exon_2,12000,1.0,1.0427439427882397,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9126143417813519,0,oneIter
exon_2,12000,1.0,1.0422175291723161,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.995518549572838,0,average
exon_2,6000,1.0,1.0493963021848944,9000,average
exon_3,5000,1.0,inf,15000,average
exon_1,9000,1.0,0.9970781325662476,0,oneIter
exon_2,6000,1.0,1.049077288040886,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9962368504624037,0,oneIter
exon_2,6000,1.0,1.0492577120753626,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9979987757557416,0,oneIter
exon_2,6000,1.0,1.0498193336150812,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9963242018769308,0,oneIter
exon_2,6000,1.0,1.0496034730810242,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9942789989329455,0,oneIter
exon_2,6000,1.0,1.0491537283827068,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9938004514592556,0,oneIter
exon_2,6000,1.0,1.0502228638290798,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9951076520948828,0,oneIter
exon_2,6000,1.0,1.0493737111893628,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9947459383105336,0,oneIter
exon_2,6000,1.0,1.0487489584459901,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9939661050397083,0,oneIter
exon_2,6000,1.0,1.0501871169936223,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9956483892297319,0,oneIter
exon_2,6000,1.0,1.0485188361958255,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9389472171460891,0,average
exon_2,12000,1.0,1.0424376430354665,9000,average
exon_3,5000,1.0,inf,21000,average
exon_1,9000,1.0,0.9393133135256485,0,oneIter
exon_2,12000,1.0,1.039397035031024,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9387336112896804,0,oneIter
exon_2,12000,1.0,1.0432107169803153,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.939354875231989,0,oneIter
exon_2,12000,1.0,1.0448645640257057,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9380993069267081,0,oneIter
exon_2,12000,1.0,1.0429164910844297,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9405585398537526,0,oneIter
exon_2,12000,1.0,1.0433070025897542,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9392882038298781,0,oneIter
exon_2,12000,1.0,1.042219018526471,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9376939872003108,0,oneIter
exon_2,12000,1.0,1.0426993781879172,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9393594700745402,0,oneIter
exon_2,12000,1.0,1.041548826383803,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9382219078121306,0,oneIter
exon_2,12000,1.0,1.0430718096029432,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9388489557162534,0,oneIter
exon_2,12000,1.0,1.0411415879423025,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9877773768606224,0,average
exon_2,6000,1.0,1.0636273296669372,12000,average
exon_3,5000,1.0,inf,18000,average
exon_1,12000,1.0,0.9886024817271679,0,oneIter
exon_2,6000,1.0,1.0546486532604629,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9877071854423324,0,oneIter
exon_2,6000,1.0,1.0542270124371511,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.987666503578705,0,oneIter
exon_2,6000,1.0,1.062181051995412,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9868614522275047,0,oneIter
exon_2,6000,1.0,1.0688383029800754,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
