feature,length,true_h,pred_h,Udist,result_type
exon_1,6000,1.2,1.160644803338411,0,average
exon_2,6000,1.0,1.0217339790367528,6000,average
exon_3,5000,1.0,0.9211432129169039,12000,average
exon_1,6000,1.2,1.1607452199964172,0,oneIter
exon_2,6000,1.0,1.0218030903778206,6000,oneIter
exon_3,5000,1.0,0.9178080354379062,12000,oneIter
exon_1,6000,1.2,1.160165325238495,0,oneIter
exon_2,6000,1.0,1.0221084367348752,6000,oneIter
exon_3,5000,1.0,0.91967290941904,12000,oneIter
exon_1,6000,1.2,1.1608631365715172,0,oneIter
exon_2,6000,1.0,1.0196407453720315,6000,oneIter
exon_3,5000,1.0,0.926001932625014,12000,oneIter
exon_1,6000,1.2,1.1607762634455396,0,oneIter
exon_2,6000,1.0,1.0212691437402148,6000,oneIter
exon_3,5000,1.0,0.9215274748218661,12000,oneIter
exon_1,6000,1.2,1.1602351964706534,0,oneIter
exon_2,6000,1.0,1.023712684606026,6000,oneIter
exon_3,5000,1.0,0.9170277352920098,12000,oneIter
exon_1,6000,1.2,1.1603833465866245,0,oneIter
exon_2,6000,1.0,1.0216854356550624,6000,oneIter
exon_3,5000,1.0,0.9240556700380552,12000,oneIter
exon_1,6000,1.2,1.1605944830611867,0,oneIter
exon_2,6000,1.0,1.021206362419924,6000,oneIter
exon_3,5000,1.0,0.9210613920939422,12000,oneIter
exon_1,6000,1.2,1.158506275812166,0,oneIter
exon_2,6000,1.0,1.0223585702048688,6000,oneIter
exon_3,5000,1.0,0.9213784483967217,12000,oneIter
exon_1,6000,1.2,1.1625083933311546,0,oneIter
exon_2,6000,1.0,1.0222348826080212,6000,oneIter
exon_3,5000,1.0,0.922552142592988,12000,oneIter
exon_1,6000,1.2,1.1616703928703551,0,oneIter
exon_2,6000,1.0,1.0213204386486854,6000,oneIter
exon_3,5000,1.0,0.9203463884514965,12000,oneIter
exon_1,6000,1.2,1.1577011282612664,0,average
exon_2,9000,1.0,1.0071056488030032,6000,average
exon_3,5000,1.0,1.5351194256886398,15000,average
exon_1,6000,1.2,1.159306603355851,0,oneIter
exon_2,9000,1.0,1.0074850856479043,6000,oneIter
exon_3,5000,1.0,1.5109216384964954,15000,oneIter
exon_1,6000,1.2,1.1571869124570147,0,oneIter
exon_2,9000,1.0,1.0072572112032314,6000,oneIter
exon_3,5000,1.0,1.5197922398689652,15000,oneIter
exon_1,6000,1.2,1.1561009429412994,0,oneIter
exon_2,9000,1.0,1.007727279513613,6000,oneIter
exon_3,5000,1.0,1.5227832442278142,15000,oneIter
exon_1,6000,1.2,1.158430436628196,0,oneIter
exon_2,9000,1.0,1.0071425481242529,6000,oneIter
exon_3,5000,1.0,1.5221173474351697,15000,oneIter
exon_1,6000,1.2,1.1539970410946714,0,oneIter
exon_2,9000,1.0,1.007408104917611,6000,oneIter
exon_3,5000,1.0,1.5412006579437698,15000,oneIter
exon_1,6000,1.2,1.1571687455663373,0,oneIter
exon_2,9000,1.0,1.0076591142640792,6000,oneIter
exon_3,5000,1.0,1.5224652869276978,15000,oneIter
exon_1,6000,1.2,1.1589317429211674,0,oneIter
exon_2,9000,1.0,1.0070668244303178,6000,oneIter
exon_3,5000,1.0,1.547861109906583,15000,oneIter
exon_1,6000,1.2,1.1551580872915466,0,oneIter
exon_2,9000,1.0,1.007619334509914,6000,oneIter
exon_3,5000,1.0,1.5048731148696792,15000,oneIter
exon_1,6000,1.2,1.1632531579244292,0,oneIter
exon_2,9000,1.0,1.0056463795300563,6000,oneIter
exon_3,5000,1.0,1.5944571711011577,15000,oneIter
exon_1,6000,1.2,1.1574776124321493,0,oneIter
exon_2,9000,1.0,1.006044605889052,6000,oneIter
exon_3,5000,1.0,1.5647224461090625,15000,oneIter
exon_1,6000,1.2,1.1890296022422437,0,average
exon_2,12000,1.0,0.9999633067678262,6000,average
exon_3,5000,1.0,inf,18000,average
exon_1,6000,1.2,1.1891105766166934,0,oneIter
exon_2,12000,1.0,0.9995204880441612,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.185676203626289,0,oneIter
exon_2,12000,1.0,1.000143773857773,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.1864937755576568,0,oneIter
exon_2,12000,1.0,0.9996983931983511,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.1896738794578108,0,oneIter
exon_2,12000,1.0,0.9988921295039813,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.1894850298547563,0,oneIter
exon_2,12000,1.0,0.9999478811932347,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.191479449223416,0,oneIter
exon_2,12000,1.0,1.0003599353121926,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.185906275614591,0,oneIter
exon_2,12000,1.0,1.0008150746392133,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.1889879612141154,0,oneIter
exon_2,12000,1.0,1.0008754202921464,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.196204850389209,0,oneIter
exon_2,12000,1.0,0.9980884977233138,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.2,1.1872780208678992,0,oneIter
exon_2,12000,1.0,1.0012914739138936,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.2297034976478847,0,average
exon_2,6000,1.0,1.051614839615667,9000,average
exon_3,5000,1.0,0.8485428588122452,15000,average
exon_1,9000,1.2,1.2315945252215506,0,oneIter
exon_2,6000,1.0,1.049126341048734,9000,oneIter
exon_3,5000,1.0,0.8563747641194596,15000,oneIter
exon_1,9000,1.2,1.2314831744450732,0,oneIter
exon_2,6000,1.0,1.0515360715455335,9000,oneIter
exon_3,5000,1.0,0.8564195171433171,15000,oneIter
exon_1,9000,1.2,1.2331908195902246,0,oneIter
exon_2,6000,1.0,1.0496230568536846,9000,oneIter
exon_3,5000,1.0,0.8938388757802195,15000,oneIter
exon_1,9000,1.2,1.2328751227101555,0,oneIter
exon_2,6000,1.0,1.0509603279729758,9000,oneIter
exon_3,5000,1.0,0.8598697789535404,15000,oneIter
exon_1,9000,1.2,1.2242261209928738,0,oneIter
exon_2,6000,1.0,1.052580345608524,9000,oneIter
exon_3,5000,1.0,0.838129147467162,15000,oneIter
exon_1,9000,1.2,1.228046960799453,0,oneIter
exon_2,6000,1.0,1.0533184380340235,9000,oneIter
exon_3,5000,1.0,0.8389780387568759,15000,oneIter
exon_1,9000,1.2,1.2290806169475867,0,oneIter
exon_2,6000,1.0,1.0508292528349081,9000,oneIter
exon_3,5000,1.0,0.7898370391929368,15000,oneIter
exon_1,9000,1.2,1.2271742314746978,0,oneIter
exon_2,6000,1.0,1.054042954435747,9000,oneIter
exon_3,5000,1.0,0.8567134743774288,15000,oneIter
exon_1,9000,1.2,1.2293224442242672,0,oneIter
exon_2,6000,1.0,1.0524921064486168,9000,oneIter
exon_3,5000,1.0,0.8343320941473816,15000,oneIter
exon_1,9000,1.2,1.2300409600729638,0,oneIter
exon_2,6000,1.0,1.0516395013739213,9000,oneIter
exon_3,5000,1.0,0.8609358581841298,15000,oneIter
exon_1,9000,1.2,1.1799768546808258,0,average
exon_2,9000,1.0,1.0263621116356056,9000,average
exon_3,5000,1.0,inf,18000,average
exon_1,9000,1.2,1.1790584854049817,0,oneIter
exon_2,9000,1.0,1.0280132001089968,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1804323526030664,0,oneIter
exon_2,9000,1.0,1.0257863653921093,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.180340395617751,0,oneIter
exon_2,9000,1.0,1.0257741580647652,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1791526816096358,0,oneIter
exon_2,9000,1.0,1.0259225669651457,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1793377414705348,0,oneIter
exon_2,9000,1.0,1.0265962394026,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.179072924309056,0,oneIter
exon_2,9000,1.0,1.0270179852258576,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1807340434776314,0,oneIter
exon_2,9000,1.0,1.0256423405606436,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1803092724251705,0,oneIter
exon_2,9000,1.0,1.0262023825444733,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1801501893115693,0,oneIter
exon_2,9000,1.0,1.0273837801099073,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1811804605788643,0,oneIter
exon_2,9000,1.0,1.0252820979815562,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.2,1.1310090336985144,0,average
exon_2,12000,1.0,1.0152324318036205,9000,average
exon_3,5000,1.0,inf,21000,average
exon_1,9000,1.2,1.1318311311752558,0,oneIter
exon_2,12000,1.0,1.015385827488078,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1357156210311634,0,oneIter
exon_2,12000,1.0,1.013762652781306,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1345354211475274,0,oneIter
exon_2,12000,1.0,1.0133203273300455,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1295682486222713,0,oneIter
exon_2,12000,1.0,1.0144386317413299,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1285065664033054,0,oneIter
exon_2,12000,1.0,1.0166844945401037,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1290359237015426,0,oneIter
exon_2,12000,1.0,1.015453301525847,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.135420569993656,0,oneIter
exon_2,12000,1.0,1.015089281893847,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1288739424229257,0,oneIter
exon_2,12000,1.0,1.0158736808993492,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.1263258468761337,0,oneIter
exon_2,12000,1.0,1.016176029622424,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.2,1.130277065611361,0,oneIter
exon_2,12000,1.0,1.016140090213874,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.2,1.1750381039977222,0,average
exon_2,6000,1.0,1.0492319294354282,12000,average
exon_3,5000,1.0,inf,18000,average
exon_1,12000,1.2,1.1750153578488,0,oneIter
exon_2,6000,1.0,1.0507879890726788,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.2,1.1770156057952585,0,oneIter
exon_2,6000,1.0,1.0476293713146025,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.2,1.1765920115537478,0,oneIter
