feature,length,true_h,pred_h,Udist,result_type
exon_1,6000,1.0,0.9325243828430988,0,average
exon_2,6000,0.6,0.6224324613606343,6000,average
exon_3,5000,1.0,inf,12000,average
exon_1,6000,1.0,0.9326747418731243,0,oneIter
exon_2,6000,0.6,0.6212252978435332,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9330488110671256,0,oneIter
exon_2,6000,0.6,0.6223295019410752,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.931778819112773,0,oneIter
exon_2,6000,0.6,0.6228683557897061,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9335882105476359,0,oneIter
exon_2,6000,0.6,0.6220073229951841,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9324060495004745,0,oneIter
exon_2,6000,0.6,0.623335900067121,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9346561908868352,0,oneIter
exon_2,6000,0.6,0.6221960803095329,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9314359534504822,0,oneIter
exon_2,6000,0.6,0.6220307664724317,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9326891230406968,0,oneIter
exon_2,6000,0.6,0.6237517835083777,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9334822974525597,0,oneIter
exon_2,6000,0.6,0.6211318673428985,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,0.9294836314992814,0,oneIter
exon_2,6000,0.6,0.6234477373364827,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,1.0,1.045503824939236,0,average
exon_2,9000,0.6,0.5893905674921921,6000,average
exon_3,5000,1.0,inf,15000,average
exon_1,6000,1.0,1.0450312488110893,0,oneIter
exon_2,9000,0.6,0.5896764750975794,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0444179814884398,0,oneIter
exon_2,9000,0.6,0.5887370191194521,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0396899728692972,0,oneIter
exon_2,9000,0.6,0.5899798333661406,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.047899112671915,0,oneIter
exon_2,9000,0.6,0.5897435005224417,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0498329573006975,0,oneIter
exon_2,9000,0.6,0.5877229778794223,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0469475003456032,0,oneIter
exon_2,9000,0.6,0.5899962063760553,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0470870829658743,0,oneIter
exon_2,9000,0.6,0.5901200380241954,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0425354076349298,0,oneIter
exon_2,9000,0.6,0.590467177482558,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.046464894999162,0,oneIter
exon_2,9000,0.6,0.5900830923201972,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,1.0451320903053525,0,oneIter
exon_2,9000,0.6,0.5873793547338785,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,1.0,0.9044703948605373,0,average
exon_2,12000,0.6,0.634455753015645,6000,average
exon_3,5000,1.0,inf,18000,average
exon_1,6000,1.0,0.9031223110444925,0,oneIter
exon_2,12000,0.6,0.6343631663122192,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9033646381211694,0,oneIter
exon_2,12000,0.6,0.6343146286895475,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9043714422462019,0,oneIter
exon_2,12000,0.6,0.6355887804471158,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9051913388121755,0,oneIter
exon_2,12000,0.6,0.6334049248706743,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9043293369676149,0,oneIter
exon_2,12000,0.6,0.6346815754830087,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9077755389165986,0,oneIter
exon_2,12000,0.6,0.6353148293898315,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9035767152986499,0,oneIter
exon_2,12000,0.6,0.6352568631945782,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.9057863544188127,0,oneIter
exon_2,12000,0.6,0.6341152746849322,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.90358950261586,0,oneIter
exon_2,12000,0.6,0.6326200612080634,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,1.0,0.903596770163797,0,oneIter
exon_2,12000,0.6,0.6348974258764807,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.9802975884044011,0,average
exon_2,6000,0.6,0.6137499550672297,9000,average
exon_3,5000,1.0,inf,15000,average
exon_1,9000,1.0,0.9788521121430144,0,oneIter
exon_2,6000,0.6,0.6133656774824021,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9804241036696523,0,oneIter
exon_2,6000,0.6,0.6138481302569697,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9796091269605007,0,oneIter
exon_2,6000,0.6,0.6139681337096609,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9809154582364552,0,oneIter
exon_2,6000,0.6,0.6139850379959985,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9821350823959751,0,oneIter
exon_2,6000,0.6,0.613483314792998,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9812868448027455,0,oneIter
exon_2,6000,0.6,0.6132324242399886,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9794248549928015,0,oneIter
exon_2,6000,0.6,0.614782740327983,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9808776642849322,0,oneIter
exon_2,6000,0.6,0.6136821311723442,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9793686210820901,0,oneIter
exon_2,6000,0.6,0.6148328581061097,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.9800820154758423,0,oneIter
exon_2,6000,0.6,0.6123191025878423,9000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,9000,1.0,0.8934460056097013,0,average
exon_2,9000,0.6,0.6619284936074434,9000,average
exon_3,5000,1.0,inf,18000,average
exon_1,9000,1.0,0.8903883271750272,0,oneIter
exon_2,9000,0.6,0.6656283666819572,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.89305921977465,0,oneIter
exon_2,9000,0.6,0.6645997232531259,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8968809458525678,0,oneIter
exon_2,9000,0.6,0.6555191881770908,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8946757317452113,0,oneIter
exon_2,9000,0.6,0.6593291193116138,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8929789934831752,0,oneIter
exon_2,9000,0.6,0.6612963528971603,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8952756110948903,0,oneIter
exon_2,9000,0.6,0.6687503827297664,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8942491496269332,0,oneIter
exon_2,9000,0.6,0.6606574058156661,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8929563982187896,0,oneIter
exon_2,9000,0.6,0.6592300375532969,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8901532755417082,0,oneIter
exon_2,9000,0.6,0.6617497062691663,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.8938424035840622,0,oneIter
exon_2,9000,0.6,0.6625246533855906,9000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,1.0,0.9563081268935291,0,average
exon_2,12000,0.6,0.5963300836390247,9000,average
exon_3,5000,1.0,inf,21000,average
exon_1,9000,1.0,0.9559149118728304,0,oneIter
exon_2,12000,0.6,0.5976010462378456,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9564512406034416,0,oneIter
exon_2,12000,0.6,0.5973099889517786,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9558412709135413,0,oneIter
exon_2,12000,0.6,0.5987017657145591,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.95611546894013,0,oneIter
exon_2,12000,0.6,0.5971074884140084,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9557213470433777,0,oneIter
exon_2,12000,0.6,0.5960465820267788,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9557873154298445,0,oneIter
exon_2,12000,0.6,0.5960489918214475,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9570310634997716,0,oneIter
exon_2,12000,0.6,0.594970971859462,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9565587489783054,0,oneIter
exon_2,12000,0.6,0.5934302531942821,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.955710811560836,0,oneIter
exon_2,12000,0.6,0.5983605552561333,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,9000,1.0,0.9579490900932132,0,oneIter
exon_2,12000,0.6,0.5937231929139507,9000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9848344398976636,0,average
exon_2,6000,0.6,0.6962269592330151,12000,average
exon_3,5000,1.0,inf,18000,average
exon_1,12000,1.0,0.9848650834252153,0,oneIter
exon_2,6000,0.6,0.6954781519008494,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9852196207425246,0,oneIter
exon_2,6000,0.6,0.6961141133251079,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.984847006134828,0,oneIter
exon_2,6000,0.6,0.6966874283596379,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9850745215593547,0,oneIter
exon_2,6000,0.6,0.6959851406141155,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9842930297864568,0,oneIter
exon_2,6000,0.6,0.6974139790735733,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.984677674080286,0,oneIter
exon_2,6000,0.6,0.69661511810852,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9849874315835526,0,oneIter
exon_2,6000,0.6,0.6960472360167045,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9843694339653478,0,oneIter
exon_2,6000,0.6,0.696624988918687,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9851792986983468,0,oneIter
exon_2,6000,0.6,0.6961143301325344,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.9848312990007253,0,oneIter
exon_2,6000,0.6,0.6951891058804202,12000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,12000,1.0,0.960826233621972,0,average
exon_2,9000,0.6,0.661878226848164,12000,average
exon_3,5000,1.0,inf,21000,average
exon_1,12000,1.0,0.9613939916606709,0,oneIter
exon_2,9000,0.6,0.6583726820228052,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9612429200537249,0,oneIter
exon_2,9000,0.6,0.6618880569513745,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9619716236545172,0,oneIter
exon_2,9000,0.6,0.6608402815662083,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9615765351104248,0,oneIter
exon_2,9000,0.6,0.6628913595422392,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9585777328910601,0,oneIter
exon_2,9000,0.6,0.6629546266843057,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9603671887365778,0,oneIter
exon_2,9000,0.6,0.6633114856843892,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9608390426875598,0,oneIter
exon_2,9000,0.6,0.662663484223754,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9582863578288635,0,oneIter
exon_2,9000,0.6,0.6657213038138811,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.961796019586911,0,oneIter
exon_2,9000,0.6,0.6626387688055854,12000,oneIter
exon_3,5000,1.0,inf,21000,oneIter
exon_1,12000,1.0,0.9622109240094079,0,oneIter
