feature,length,true_h,pred_h,Udist,result_type
exon_1,6000,0.6,0.6036333798956623,0,average
exon_2,6000,0.6,0.6253556434876952,6000,average
exon_3,5000,1.0,inf,12000,average
exon_1,6000,0.6,0.6026912646768567,0,oneIter
exon_2,6000,0.6,0.6218018412312347,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6025926869603137,0,oneIter
exon_2,6000,0.6,0.6275194820627317,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6046639154114939,0,oneIter
exon_2,6000,0.6,0.6255437858756335,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6034084669989956,0,oneIter
exon_2,6000,0.6,0.6252415299021069,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6035079183240243,0,oneIter
exon_2,6000,0.6,0.6214273442899582,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6056905345314374,0,oneIter
exon_2,6000,0.6,0.6220653155289607,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6025991187930184,0,oneIter
exon_2,6000,0.6,0.6285954075780412,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6043202859328997,0,oneIter
exon_2,6000,0.6,0.6248948419319638,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6025509596101019,0,oneIter
exon_2,6000,0.6,0.6339734014529819,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.6043086477174818,0,oneIter
exon_2,6000,0.6,0.6224934850233396,6000,oneIter
exon_3,5000,1.0,inf,12000,oneIter
exon_1,6000,0.6,0.5785985289313159,0,average
exon_2,9000,0.6,0.7368593197240598,6000,average
exon_3,5000,1.0,inf,15000,average
exon_1,6000,0.6,0.5795952563520739,0,oneIter
exon_2,9000,0.6,0.731161149493243,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5789245482909946,0,oneIter
exon_2,9000,0.6,0.7406617964134057,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5777682551081145,0,oneIter
exon_2,9000,0.6,0.7357341634791126,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5784013067889382,0,oneIter
exon_2,9000,0.6,0.7388437834613387,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5784192040126073,0,oneIter
exon_2,9000,0.6,0.7391286503698202,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5784933713252889,0,oneIter
exon_2,9000,0.6,0.7338882534236695,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5789406332136959,0,oneIter
exon_2,9000,0.6,0.7433627539653843,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5777970092610274,0,oneIter
exon_2,9000,0.6,0.7350671578756554,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5789392537766694,0,oneIter
exon_2,9000,0.6,0.7379131207381229,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5787064511837485,0,oneIter
exon_2,9000,0.6,0.7328323680208448,6000,oneIter
exon_3,5000,1.0,inf,15000,oneIter
exon_1,6000,0.6,0.5763401841613234,0,average
exon_2,12000,0.6,0.576935797560345,6000,average
exon_3,5000,1.0,inf,18000,average
exon_1,6000,0.6,0.5759662808998057,0,oneIter
exon_2,12000,0.6,0.5765669423953745,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5764617318945376,0,oneIter
exon_2,12000,0.6,0.5700286762420747,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.577943120297006,0,oneIter
exon_2,12000,0.6,0.5688541200921868,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.576740546993033,0,oneIter
exon_2,12000,0.6,0.5840955231851161,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5757816610995745,0,oneIter
exon_2,12000,0.6,0.5783900586168712,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5768383597622527,0,oneIter
exon_2,12000,0.6,0.5772443032737432,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5765349284466658,0,oneIter
exon_2,12000,0.6,0.5751386092878111,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5755080123766588,0,oneIter
exon_2,12000,0.6,0.5800165328346888,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5737344465666151,0,oneIter
exon_2,12000,0.6,0.5776599172133395,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,6000,0.6,0.5778927532770831,0,oneIter
exon_2,12000,0.6,0.5813632924622446,6000,oneIter
exon_3,5000,1.0,inf,18000,oneIter
exon_1,9000,0.6,0.6154673315547126,0,average
exon_2,6000,0.6,inf,9000,average
exon_3,5000,1.0,inf,15000,average
